S.No.,Company Name,Job Title,Salaries Reported,Location,Salary
1585,CARS24.com,Data Scientist,6,New Delhi,1080483
1586,Vidooly Media Tech,Data Scientist,6,New Delhi,420384
1587,Algo8.ai,Data Scientist,6,New Delhi,575502
1588,ParallelDots,Data Scientist,6,New Delhi,848028
1589,Tech Mahindra,Data Scientist,5,New Delhi,1081397
1590,ABC,Data Scientist,5,New Delhi,728836
1591,Bharti Airtel,Data Scientist,5,New Delhi,1628952
1592,Times Internet,Data Scientist,5,New Delhi,1849285
1593,R Systems,Data Scientist,5,New Delhi,1887245
1594,Lumiq (India),Data Scientist,5,New Delhi,739714
1595,Algoscale,Data Scientist,5,New Delhi,537441
1596,Deloitte,Data Scientist,4,New Delhi,1275546
1597,First Student,Data Scientist,4,New Delhi,659508
1598,Publicis Sapient,Data Scientist,4,New Delhi,1364961
1599,Gartner,Data Scientist,4,New Delhi,1929406
1600,Sprinklr,Data Scientist,4,New Delhi,1804941
1601,Naukri.com,Data Scientist,4,New Delhi,2576614
1602,Great Learning,Data Scientist,4,New Delhi,844078
1603,Guavus,Data Scientist,4,New Delhi,1531036
1604,Octro,Data Scientist,4,New Delhi,1167179
1605,Analytics Vidhya,Data Scientist,4,New Delhi,796172
1606,Humonics,Data Scientist,4,New Delhi,929072
1607,Tata Consultancy Services,Data Scientist,3,New Delhi,484308
1608,Infosys,Data Scientist,3,New Delhi,825326
1609,Accenture,Data Scientist,3,New Delhi,406548
1610,Capgemini,Data Scientist,3,New Delhi,1000000
1611,Concentrix,Data Scientist,3,New Delhi,519997
1612,Tata Consultancy Services (North America),Data Scientist,3,New Delhi,712666
1613,Google,Data Scientist,3,New Delhi,1007334
1614,WNS,Data Scientist,3,New Delhi,1143785
1615,American Express,Data Scientist,3,New Delhi,1919822
1616,Paytm,Data Scientist,3,New Delhi,1800000
1617,Zomato,Data Scientist,3,New Delhi,1346762
1618,Fractal,Data Scientist,3,New Delhi,1463014
1619,Boston Consulting Group,Data Scientist,3,New Delhi,2504513
1620,Virtual Employee,Data Scientist,3,New Delhi,977371
1621,LiquidHub,Data Scientist,3,New Delhi,1041930
1622,Optum Global Solutions India,Data Scientist,3,New Delhi,1074883
1623,Unified Healthcare Group,Data Scientist,3,New Delhi,1221714
1624,Decision Point,Data Scientist,3,New Delhi,989135
1625,Elucidata (MA),Data Scientist,3,New Delhi,1030450
1626,Inshorts,Data Scientist,3,New Delhi,2032753
1627,EasyRewardz,Data Scientist,3,New Delhi,1004884
1628,Milkbasket,Data Scientist,3,New Delhi,1175030
1629,Exzeo,Data Scientist,3,New Delhi,813690
1630,Blackcoffer,Data Scientist,3,New Delhi,300000
1631,Tatras Data,Data Scientist,3,New Delhi,821904
1632,Monsoon (India),Data Scientist,3,New Delhi,967041
1633,Wipro,Data Scientist,2,New Delhi,806162
1634,LTI,Data Scientist,2,New Delhi,689292
1635,Microsoft,Data Scientist,2,New Delhi,1048188
1636,Wipro Technologies,Data Scientist,2,New Delhi,5092618
1637,Larsen & Toubro,Data Scientist,2,New Delhi,751392
1638,Google,Data Scientist,2,New Delhi,507036
1639,Google,Data Scientist,2,New Delhi,298664
1640,DONE by NONE,Data Scientist,2,New Delhi,1054356
1641,DONE by NONE,Data Scientist,2,New Delhi,487944
1642,OYO,Data Scientist,2,New Delhi,675384
1643,Adobe,Data Scientist,2,New Delhi,1511412
1644,Coforge,Data Scientist,2,New Delhi,1600000
1645,S&P Global,Data Scientist,2,New Delhi,988792
1646,Snapdeal,Data Scientist,2,New Delhi,1126209
1647,IHS Markit,Data Scientist,2,New Delhi,1022383
1648,Nielsen,Data Scientist,2,New Delhi,994668
1649,McKinsey & Company,Data Scientist,2,New Delhi,1820394
1650,MakeMyTrip,Data Scientist,2,New Delhi,1431111
1651,PolicyBazaar,Data Scientist,2,New Delhi,1050911
1652,Mastercard,Data Scientist,2,New Delhi,2372152
1653,XYZ Tech,Data Scientist,2,New Delhi,960895
1654,Amity University,Data Scientist,2,New Delhi,1059305
1655,MetLife,Data Scientist,2,New Delhi,841773
1656,Incedo,Data Scientist,2,New Delhi,900640
1657,Aptara,Data Scientist,2,New Delhi,1109184
1658,Yatra Online Pvt Ltd,Data Scientist,2,New Delhi,627616
1659,Xebia,Data Scientist,2,New Delhi,1634470
1660,Pitney Bowes,Data Scientist,2,New Delhi,1364816
1661,Housing.com,Data Scientist,2,New Delhi,1403697
1662,McKinsey Knowledge Center,Data Scientist,2,New Delhi,1881607
1663,CarDekho,Data Scientist,2,New Delhi,1352722
1664,Ericsson IT Solutions & Services,Data Scientist,2,New Delhi,868995
1665,OLX Group,Data Scientist,2,New Delhi,1568839
1666,1mg,Data Scientist,2,New Delhi,991426
1667,Denave,Data Scientist,2,New Delhi,1194876
1668,RateGain,Data Scientist,2,New Delhi,1961700
1669,The Sparks Foundation,Data Scientist,2,New Delhi,266328
1670,Decimal Technologies,Data Scientist,2,New Delhi,1031408
1671,Verisk Analytics,Data Scientist,2,New Delhi,658000
1672,Birdeye,Data Scientist,2,New Delhi,2311305
1673,Tokopedia,Data Scientist,2,New Delhi,1530120
1674,Elucidata (MA),Data Scientist,2,New Delhi,310548
1675,RxLogix Corporation,Data Scientist,2,New Delhi,1195034
1676,Atlan,Data Scientist,2,New Delhi,208344
1677,Ganit,Data Scientist,2,New Delhi,1170069
1678,Analytics Vidhya,Data Scientist,2,New Delhi,151764
1679,Loginworks,Data Scientist,2,New Delhi,527901
1680,Innefu Labs Pvt,Data Scientist,2,New Delhi,767567
1681,ABSAS Solutions,Data Scientist,2,New Delhi,267396
1682,Ezappsolution,Data Scientist,2,New Delhi,1094569
1683,Netomi,Data Scientist,2,New Delhi,1556582
1684,Cargoflash Infotech,Data Scientist,2,New Delhi,97836
1685,Blackcoffer,Data Scientist,2,New Delhi,90564
1686,Cube26,Data Scientist,2,New Delhi,1028546
1687,AppyHigh Technology,Data Scientist,2,New Delhi,874317
1688,Flip Robo,Data Scientist,2,New Delhi,3204288
1689,TurningCloud Solutions,Data Scientist,2,New Delhi,424014
1690,Child Health Imprints,Data Scientist,2,New Delhi,843305
1691,Blue Sky Analytics,Data Scientist,2,New Delhi,451452
1692,FarmGuide,Data Scientist,2,New Delhi,1047782
1693,Kvantum,Data Scientist,2,New Delhi,1034962
1694,Precily,Data Scientist,2,New Delhi,670578
1695,Innovative Business Solutions,Data Scientist,2,New Delhi,821904
1696,Scry Analytics,Data Scientist,2,New Delhi,1329480
1697,Innowatts,Data Scientist,2,New Delhi,846480
1698,SimplifyVMS,Data Scientist,2,New Delhi,672000
1699,Akaike Technologies,Data Scientist,2,New Delhi,904395
1759,Fractal,Data Scientist,32,Mumbai,1643351
1760,Tata Consultancy Services,Data Scientist,18,Mumbai,566756
1761,Accenture,Data Scientist,10,Mumbai,900000
1762,Capgemini,Data Scientist,10,Mumbai,1055889
1763,Jio,Data Scientist,10,Mumbai,1037441
1764,Reliance Industries,Data Scientist,9,Mumbai,1773222
1765,Housing.com,Data Scientist,8,Mumbai,2383368
1766,Quantiphi,Data Scientist,7,Mumbai,919025
1767,Axis Bank,Data Scientist,6,Mumbai,1193674
1768,LTI,Data Scientist,5,Mumbai,644930
1769,HDFC Bank,Data Scientist,5,Mumbai,1070583
1770,Vodafone Idea,Data Scientist,5,Mumbai,2009767
1771,CASHe,Data Scientist,5,Mumbai,1098034
1772,Infosys,Data Scientist,4,Mumbai,1102095
1773,Cognizant Technology Solutions,Data Scientist,4,Mumbai,830959
1774,Deloitte,Data Scientist,4,Mumbai,1191942
1775,First Student,Data Scientist,4,Mumbai,1210857
1776,CitiusTech,Data Scientist,4,Mumbai,294111
1777,RBL Bank,Data Scientist,4,Mumbai,1180704
1778,ZEE5,Data Scientist,4,Mumbai,1458789
1779,Mahindra Integrated Business Solutions,Data Scientist,4,Mumbai,974832
1780,DataScientest,Data Scientist,4,Mumbai,548208
1781,Pentation Analytics,Data Scientist,4,Mumbai,650654
1782,NDS InfoServ,Data Scientist,4,Mumbai,926744
1783,Arya.ai,Data Scientist,4,Mumbai,838354
1784,Wipro,Data Scientist,3,Mumbai,364416
1785,Amazon,Data Scientist,3,Mumbai,1018095
1786,IBM,Data Scientist,3,Mumbai,1193120
1787,PwC,Data Scientist,3,Mumbai,1449831
1788,Google,Data Scientist,3,Mumbai,1355169
1789,Atos-Syntel,Data Scientist,3,Mumbai,875733
1790,Siemens,Data Scientist,3,Mumbai,1257890
1791,Mahindra,Data Scientist,3,Mumbai,1022850
1792,eClerx,Data Scientist,3,Mumbai,733769
1793,HERE Technologies,Data Scientist,3,Mumbai,1782011
1794,HDFC Standard Life Insurance,Data Scientist,3,Mumbai,1221714
1795,Morningstar,Data Scientist,3,Mumbai,957432
1796,L&T Financial Services,Data Scientist,3,Mumbai,886778
1797,Piramal Enterprises,Data Scientist,3,Mumbai,866592
1798,Piramal Enterprises,Data Scientist,3,Mumbai,1160523
1799,Episource,Data Scientist,3,Mumbai,894949
1800,XPO Logistics,Data Scientist,3,Mumbai,1581030
1801,Loylty Rewardz Mngt,Data Scientist,3,Mumbai,1223523
1802,Karza Technologies,Data Scientist,3,Mumbai,1700000
1803,Prudential plc,Data Scientist,3,Mumbai,1108264
1804,Dure Technologies,Data Scientist,3,Mumbai,1289859
1805,Tata Consultancy Services,Data Scientist,2,Mumbai,224844
1806,Tech Mahindra,Data Scientist,2,Mumbai,885892
1807,EY,Data Scientist,2,Mumbai,1025737
1808,Fresher,Data Scientist,2,Mumbai,604404
1809,ICICI Bank,Data Scientist,2,Mumbai,589332
1810,Microsoft,Data Scientist,2,Mumbai,2600220
1811,ABC,Data Scientist,2,Mumbai,1036761
1812,Kotak Mahindra,Data Scientist,2,Mumbai,799776
1813,Freshworks,Data Scientist,2,Mumbai,494353
1814,NVIDIA,Data Scientist,2,Mumbai,4187500
1815,HERE Technologies,Data Scientist,2,Mumbai,503280
1816,Fractal,Data Scientist,2,Mumbai,477864
1817,MAERSK,Data Scientist,2,Mumbai,1717206
1818,Tata AIG General Insurance,Data Scientist,2,Mumbai,1406673
1819,General Mills,Data Scientist,2,Mumbai,1734062
1820,Motilal Oswal Securities,Data Scientist,2,Mumbai,649989
1821,Hdfc,Data Scientist,2,Mumbai,779424
1822,Tata Group,Data Scientist,2,Mumbai,977421
1823,PharmEasy,Data Scientist,2,Mumbai,1451194
1824,Decimal Point Analytics,Data Scientist,2,Mumbai,1126055
1825,People Group,Data Scientist,2,Mumbai,1314654
1826,MiQ,Data Scientist,2,Mumbai,1240055
1827,UPL,Data Scientist,2,Mumbai,991653
1828,Lead School (India),Data Scientist,2,Mumbai,1329996
1829,LogiNext Solutions,Data Scientist,2,Mumbai,465001
1830,Bewakoof Brands,Data Scientist,2,Mumbai,730703
1831,Meru Mobility Tech,Data Scientist,2,Mumbai,960996
1832,Kissht,Data Scientist,2,Mumbai,680112
1833,Radhakrishna Foodland,Data Scientist,2,Mumbai,304060
1834,Tableau Software,Data Scientist,2,Mumbai,2865536
1835,FlexiLoans Technologies,Data Scientist,2,Mumbai,827693
1836,Square Panda,Data Scientist,2,Mumbai,676720
1837,Think Analytics,Data Scientist,2,Mumbai,606168
1838,Locobuzz,Data Scientist,2,Mumbai,835493
1839,SMEcorner,Data Scientist,2,Mumbai,488700
1840,Quantsapp,Data Scientist,2,Mumbai,227112
1841,HDFC Developers,Data Scientist,2,Mumbai,1494696
1842,Javis,Data Scientist,2,Mumbai,2075185
1843,Cuddle,Data Scientist,2,Mumbai,1961487
1844,Arohi Operations,Data Scientist,2,Mumbai,370008
1954,Accenture,Data Analyst,62,Bangalore,608077
1955,Tata Consultancy Services,Data Analyst,48,Bangalore,483697
1956,Mu Sigma,Data Analyst,45,Bangalore,610598
1957,Amazon,Data Analyst,44,Bangalore,670610
1958,Myntra,Data Analyst,41,Bangalore,1004884
1959,Capgemini,Data Analyst,40,Bangalore,442476
1960,Infosys,Data Analyst,32,Bangalore,562096
1961,IBM,Data Analyst,31,Bangalore,588369
1962,Flipkart,Data Analyst,27,Bangalore,621119
1963,TheMathCompany,Data Analyst,25,Bangalore,466187
1964,BRIDGEi2i,Data Analyst,24,Bangalore,534502
1965,Cognizant Technology Solutions,Data Analyst,24,Bangalore,580641
1966,EY,Data Analyst,23,Bangalore,468651
1967,Deloitte,Data Analyst,21,Bangalore,644930
1968,Tech Mahindra,Data Analyst,19,Bangalore,500374
1969,Wipro,Data Analyst,18,Bangalore,638418
1970,Concentrix,Data Analyst,18,Bangalore,455252
1971,Mindtree,Data Analyst,16,Bangalore,586329
1972,Ugam,Data Analyst,16,Bangalore,728836
1973,HSBC,Data Analyst,15,Bangalore,839303
1974,Indegene,Data Analyst,15,Bangalore,821904
1975,Fresher,Data Analyst,15,Bangalore,488688
1976,Dell Technologies,Data Analyst,14,Bangalore,601924
1977,IQVIA,Data Analyst,14,Bangalore,622687
1978,Oracle,Data Analyst,13,Bangalore,644930
1979,Shadowfax Technologies,Data Analyst,13,Bangalore,458143
1980,Epsilon,Data Analyst,12,Bangalore,1028758
1981,Proziod,Data Analyst,12,Bangalore,329285
1982,Genpact,Data Analyst,11,Bangalore,308214
1983,BYJU'S,Data Analyst,10,Bangalore,559400
1984,Capital One,Data Analyst,10,Bangalore,1329533
1985,Citi,Data Analyst,10,Bangalore,1175802
1986,KPMG,Data Analyst,10,Bangalore,552004
1987,Target,Data Analyst,10,Bangalore,1233390
1988,Flipkart,Data Analyst,9,Bangalore,610857
1989,ANZ Bank,Data Analyst,9,Bangalore,999547
1990,Goldman Sachs,Data Analyst,9,Bangalore,1462260
1991,Rapido,Data Analyst,8,Bangalore,791011
1992,Vedantu,Data Analyst,8,Bangalore,637459
1993,Cerner,Data Analyst,8,Bangalore,817059
1994,udaan.com,Data Analyst,8,Bangalore,460092
1995,Mercedes-Benz Research and Development India,Data Analyst,8,Bangalore,892073
1996,Aptus Data Labs,Data Analyst,8,Bangalore,519599
1997,Shell,Data Analyst,8,Bangalore,1048552
1998,KreditBee,Data Analyst,7,Bangalore,677584
1999,Schneider Electric,Data Analyst,7,Bangalore,677916
2000,ninjacart,Data Analyst,7,Bangalore,537441
2001,HARMAN,Data Analyst,7,Bangalore,564816
2002,Tredence,Data Analyst,7,Bangalore,650000
2003,Hewlett Packard Enterprise | HPE,Data Analyst,7,Bangalore,746051
2004,DXC Technology,Data Analyst,7,Bangalore,572657
2005,Cisco Systems,Data Analyst,7,Bangalore,1074883
2006,E2open,Data Analyst,6,Bangalore,359881
2007,ExxonMobil,Data Analyst,6,Bangalore,1092609
2008,Citicorp Services India,Data Analyst,6,Bangalore,1061562
2009,Nones,Data Analyst,6,Bangalore,582960
2010,Google,Data Analyst,6,Bangalore,917436
2011,HSBC Electronic Data Processing India,Data Analyst,6,Bangalore,968920
2012,First Student,Data Analyst,6,Bangalore,653141
2013,TEKsystems,Data Analyst,6,Bangalore,585088
2014,JLL,Data Analyst,6,Bangalore,763966
2015,Pacecom Technologies,Data Analyst,6,Bangalore,211557
2016,Kabbage,Data Analyst,6,Bangalore,882956
2017,Sandcube Analytics,Data Analyst,6,Bangalore,174360
2018,Kantar Analytics Practice,Data Analyst,6,Bangalore,358527
2019,Annalect,Data Analyst,5,Bangalore,681357
2020,HP Inc.,Data Analyst,5,Bangalore,738725
2021,Data Gyan,Data Analyst,5,Bangalore,184929
2022,Fractal,Data Analyst,5,Bangalore,537441
2023,Wells Fargo,Data Analyst,5,Bangalore,955878
2024,Unacademy,Data Analyst,5,Bangalore,753600
2025,Lowe's Home Improvement,Data Analyst,5,Bangalore,981061
2026,CGI,Data Analyst,5,Bangalore,490531
2027,Nielsen,Data Analyst,5,Bangalore,293756
2028,Chainalytics,Data Analyst,5,Bangalore,509801
2029,Tekion,Data Analyst,5,Bangalore,1000000
2030,McAfee,Data Analyst,5,Bangalore,1232857
2031,Cuelearn,Data Analyst,5,Bangalore,565059
2032,Freshers.com,Data Analyst,5,Bangalore,400000
2033,Envestnet,Data Analyst,5,Bangalore,648838
2034,edureka!,Data Analyst,5,Bangalore,440262
2035,AIG,Data Analyst,5,Bangalore,657037
2036,Fragma Data Systems,Data Analyst,5,Bangalore,524121
2037,Tracxn,Data Analyst,5,Bangalore,322465
2038,Hinduja Global Solutions,Data Analyst,5,Bangalore,420000
2039,Honeywell,Data Analyst,5,Bangalore,1050000
2040,Ericsson-Worldwide,Data Analyst,5,Bangalore,500857
2041,Tiger Analytics,Data Analyst,4,Bangalore,750000
2042,Walmart Global Tech,Data Analyst,4,Bangalore,1447312
2043,Anheuser-Busch InBev,Data Analyst,4,Bangalore,1506361
2044,XYZ,Data Analyst,4,Bangalore,429977
2045,Accentue,Data Analyst,4,Bangalore,763696
2046,Zyme Solutions,Data Analyst,4,Bangalore,361404
2047,Postman,Data Analyst,4,Bangalore,1254713
2048,Professional,Data Analyst,4,Bangalore,302076
2049,Axis Bank,Data Analyst,4,Bangalore,790715
2050,HCL Technologies,Data Analyst,4,Bangalore,319712
2051,Tesco Bengaluru,Data Analyst,4,Bangalore,958143
2052,Nineleaps Technology Solutions,Data Analyst,4,Bangalore,522304
2053,Bidgely,Data Analyst,4,Bangalore,678516
2054,Accenture,Data Analyst,4,Bangalore,659664
2055,KrazyBee,Data Analyst,4,Bangalore,848548
2056,Course5 Intelligence,Data Analyst,4,Bangalore,361038
2057,Yodlee,Data Analyst,4,Bangalore,783436
2058,Fresher,Data Analyst,4,Bangalore,303816
2059,XYZ (Turkey),Data Analyst,4,Bangalore,915717
2060,EMPLOYERS,Data Analyst,4,Bangalore,316821
2061,Apexon,Data Analyst,4,Bangalore,252058
2062,Rupeek,Data Analyst,4,Bangalore,567335
2063,Unilog Content Solutions,Data Analyst,4,Bangalore,220848
2064,Wipro Technologies,Data Analyst,4,Bangalore,687214
2065,Gallagher,Data Analyst,4,Bangalore,290904
2066,IHS Markit,Data Analyst,4,Bangalore,390355
2067,XYZ Tech,Data Analyst,4,Bangalore,507676
2068,Grofers,Data Analyst,4,Bangalore,1254401
2069,Microsoft,Data Analyst,3,Bangalore,1210770
2070,LatentView Analytics,Data Analyst,3,Bangalore,624780
2071,Sixth Energy Technologies,Data Analyst,3,Bangalore,356402
2072,Daily Ninja,Data Analyst,3,Bangalore,373817
2073,Data Gyan,Data Analyst,3,Bangalore,180876
2074,Sankhyana Consultancy Services,Data Analyst,3,Bangalore,360000
2075,EY,Data Analyst,3,Bangalore,336468
2076,ANZ Bank,Data Analyst,3,Bangalore,643705
2077,Coviam,Data Analyst,3,Bangalore,878427
2078,BlitzJobs,Data Analyst,3,Bangalore,64488
2079,Fidelity National Financial,Data Analyst,3,Bangalore,429124
2080,Affine,Data Analyst,3,Bangalore,666696
2081,Quotient,Data Analyst,3,Bangalore,610857
2082,Bharat Light & Power,Data Analyst,3,Bangalore,806162
2083,Central Test,Data Analyst,3,Bangalore,470000
2084,RentoMojo,Data Analyst,3,Bangalore,577021
2085,Counfreedise,Data Analyst,3,Bangalore,302200
2086,Empower Retirement,Data Analyst,3,Bangalore,1108264
2087,Tata Consultancy Services (North America),Data Analyst,3,Bangalore,665924
2088,Thomson Reuters,Data Analyst,3,Bangalore,669114
2089,TEKsystems,Data Analyst,3,Bangalore,610857
2090,Pramata,Data Analyst,3,Bangalore,309492
2091,Tata Consultancy Services,Data Analyst,3,Bangalore,644928
2092,Scripbox,Data Analyst,3,Bangalore,832956
2093,Fresher Than Fresh,Data Analyst,3,Bangalore,249888
2094,Total Infrastructure Management Solutions,Data Analyst,3,Bangalore,318624
2095,Swiggy,Data Analyst,3,Bangalore,604404
2096,Assembly,Data Analyst,3,Bangalore,1140522
2097,PayPal,Data Analyst,3,Bangalore,698674
2098,BankBazaar,Data Analyst,3,Bangalore,725281
2099,Unbxd,Data Analyst,3,Bangalore,712308
2100,Rainman Consulting,Data Analyst,3,Bangalore,424836
2101,Quinbay,Data Analyst,3,Bangalore,916285
2102,ABC,Data Analyst,3,Bangalore,908078
2103,Izmo,Data Analyst,3,Bangalore,253392
2104,Karvy Computershare,Data Analyst,3,Bangalore,166535
2105,TCS,Data Analyst,3,Bangalore,513690
2106,SagasIT Analytics,Data Analyst,3,Bangalore,640520
2107,WNS,Data Analyst,3,Bangalore,856466
2108,Mahindra First Choice Wheels,Data Analyst,3,Bangalore,602066
2109,PwC,Data Analyst,3,Bangalore,667797
2110,Amazon,Data Analyst,3,Bangalore,241176
2111,dhiOmics Analytics Solutions,Data Analyst,3,Bangalore,604401
2112,Standard Chartered Bank,Data Analyst,3,Bangalore,670000
2113,Wells Fargo,Data Analyst,3,Bangalore,441480
2114,Diageo,Data Analyst,3,Bangalore,783081
2115,Happay,Data Analyst,3,Bangalore,443306
2116,PharmEasy,Data Analyst,3,Bangalore,859906
2117,BizViz Technologies,Data Analyst,3,Bangalore,542067
2118,Fidelity Investments,Data Analyst,3,Bangalore,898810
2119,Unilever,Data Analyst,3,Bangalore,831051
2120,Anonymous Content,Data Analyst,3,Bangalore,521474
2121,Mobile Premier League,Data Analyst,3,Bangalore,1221714
2122,Noesys Software,Data Analyst,3,Bangalore,435196
2123,Symphony RetailAI,Data Analyst,3,Bangalore,698674
